InPlay,Velo,SpinRate,HorzBreak,InducedVertBreak
0,96.54,2334.0,6.72,15.24
0,93.51,2226.0,5.47,20.83
1,93.34,2220.0,12.26,15.45
0,97.4,2237.0,8.73,18.24
0,92.22,2326.0,3.47,15.22
1,71.46,1796.0,6.82,15.94
0,92.17,2502.0,-0.08,22.67
0,88.06,2277.0,9.37,16.77
1,89.82,1939.0,14.52,11.01
0,90.99,1860.0,14.96,8.51
0,92.76,2261.0,5.4,14.0
0,94.63,2132.0,7.86,15.93
0,92.88,2366.0,3.95,19.21
0,92.55,2207.0,18.04,3.82
1,96.65,2241.0,9.18,13.75
0,92.86,2163.0,9.13,20.83
1,96.3,2409.0,7.19,17.86
1,95.04,2325.0,10.92,17.52
0,92.45,1987.0,7.21,15.73
0,92.39,2261.0,12.08,11.36
0,94.6,2249.0,12.69,11.1
0,93.47,2526.0,2.8,20.23
0,92.51,2359.0,15.93,11.25
0,97.53,2394.0,7.34,16.45
0,96.41,2286.0,8.61,14.3
0,91.09,2218.0,-0.17,18.07
0,95.12,2342.0,6.87,20.46
1,90.46,2267.0,7.86,20.76
0,90.62,2083.0,14.47,11.9
1,95.88,2100.0,17.47,2.59
0,95.12,1954.0,6.13,16.85
0,93.16,2390.0,11.63,13.83
1,97.54,2449.0,4.96,14.68
0,94.68,1996.0,5.22,16.7
0,99.77,2150.0,14.98,11.11
0,95.01,2554.0,7.38,16.24
0,96.08,2493.0,1.67,15.67
0,95.62,1988.0,16.44,4.24
1,90.41,1858.0,13.42,6.72
1,97.83,2540.0,12.6,18.42
1,94.37,2515.0,11.81,18.43
1,86.16,1961.0,17.86,11.81
0,96.06,2263.0,6.62,18.47
0,99.88,2073.0,17.45,9.36
0,93.81,2304.0,4.99,17.03
1,93.95,2266.0,4.9,17.62
0,94.56,2344.0,3.71,17.28
0,94.37,2311.0,2.32,11.97
0,90.66,2476.0,-3.03,10.2
0,95.96,2316.0,7.91,18.11
0,95.53,2155.0,7.43,13.23
0,94.47,2306.0,10.29,17.95
0,96.55,2409.0,6.6,18.63
0,92.2,2028.0,18.68,7.5
0,95.15,2294.0,6.21,18.71
0,89.93,2205.0,1.86,9.19
1,90.83,2012.0,8.63,14.49
0,93.2,2404.0,8.86,19.53
1,93.01,2237.0,0.72,14.89
1,95.13,2035.0,5.25,10.38
0,93.74,2203.0,12.49,13.83
0,95.26,2188.0,3.58,14.89
1,96.21,2534.0,8.43,17.5
0,95.18,2414.0,9.27,16.65
1,94.86,2386.0,5.31,17.09
0,94.74,2249.0,9.3,18.69
0,94.87,2289.0,3.33,18.11
0,94.73,2574.0,4.25,20.79
0,94.11,2218.0,9.88,17.5
0,94.69,2126.0,7.94,16.17
0,93.97,2470.0,5.88,13.07
1,94.3,2580.0,13.26,17.64
0,92.85,1650.0,7.09,8.83
0,91.91,2052.0,12.5,15.7
0,91.94,2188.0,15.0,12.42
1,93.72,2089.0,10.3,14.42
0,96.99,2110.0,13.98,13.26
0,94.59,1970.0,16.34,5.04
0,91.78,2084.0,15.7,10.92
1,91.79,2129.0,3.85,18.64
1,89.44,2125.0,5.5,13.39
0,94.71,2184.0,17.69,10.61
0,95.5,2157.0,18.18,8.74
0,93.14,2123.0,10.29,17.77
0,97.24,2423.0,-0.07,19.36
0,97.81,2266.0,14.1,12.07
0,94.28,2328.0,1.95,19.99
1,89.41,2321.0,9.29,16.6
0,93.61,2021.0,5.85,16.43
0,91.8,2241.0,5.25,17.54
0,91.36,2336.0,15.52,16.43
1,93.49,2748.0,3.1,12.7
1,96.44,2365.0,3.58,16.42
1,96.42,2248.0,16.17,10.84
0,94.56,2307.0,1.91,18.76
0,92.1,2040.0,12.42,4.84
0,92.52,2398.0,9.06,22.58
1,91.45,2205.0,14.29,4.89
0,95.24,2587.0,10.3,19.94
0,94.07,1834.0,13.69,10.61
0,93.59,2188.0,14.75,10.62
1,93.3,2424.0,8.19,19.55
0,93.03,2415.0,4.64,14.16
0,98.17,2519.0,2.7,13.19
1,98.13,2315.0,9.72,15.02
0,91.7,1846.0,7.97,10.87
1,91.77,2062.0,12.39,8.77
0,93.14,2113.0,8.11,2.44
0,90.59,1894.0,3.53,9.96
0,97.83,2633.0,3.87,17.09
0,95.92,2585.0,1.54,11.81
0,90.97,2210.0,13.8,11.87
0,88.13,1923.0,8.29,13.29
1,95.0,2383.0,9.9,12.2
0,94.75,2039.0,7.63,15.71
1,90.81,1987.0,8.42,15.31
0,91.99,2513.0,7.03,20.03
0,99.57,2350.0,5.49,18.69
0,95.69,2274.0,16.1,10.23
0,92.37,2100.0,14.26,13.79
1,95.43,2341.0,12.97,5.38
0,88.95,2371.0,7.04,18.41
1,90.65,2355.0,17.61,15.8
0,99.51,2403.0,2.48,16.26
0,97.11,2473.0,4.71,21.35
1,94.37,2227.0,1.45,11.2
0,99.43,2510.0,6.59,17.79
0,93.81,2660.0,9.99,14.75
0,95.19,1870.0,17.5,8.33
0,94.31,2416.0,18.77,6.7
1,94.74,2469.0,3.68,12.24
0,90.18,2148.0,18.51,6.28
0,96.17,2235.0,2.86,19.31
0,92.74,2117.0,9.89,16.25
0,97.06,2301.0,14.23,15.59
1,93.72,2243.0,13.1,13.12
0,90.41,2249.0,16.15,11.58
0,97.83,2485.0,4.27,16.04
0,93.84,2183.0,10.25,13.46
0,93.95,2089.0,11.38,13.82
0,92.5,2754.0,10.89,23.18
0,95.05,2377.0,6.67,16.94
1,97.25,2333.0,11.33,15.65
0,95.06,2669.0,0.44,12.41
1,92.23,2250.0,4.95,16.78
1,96.91,2573.0,2.62,18.13
1,94.5,2498.0,14.14,17.34
0,94.78,2110.0,11.9,18.47
0,92.05,2127.0,4.73,18.28
1,94.36,1949.0,17.82,8.47
0,96.2,2413.0,19.45,17.85
1,93.57,2279.0,12.07,20.26
1,94.39,1846.0,14.93,5.48
0,92.6,2233.0,12.6,13.89
0,92.05,2329.0,13.36,18.43
0,95.56,2111.0,15.59,10.03
1,95.73,2418.0,4.13,14.93
0,96.34,2185.0,5.34,14.29
0,96.8,2640.0,2.62,19.73
0,91.12,2181.0,4.96,18.95
1,92.27,1870.0,16.25,-4.83
1,96.05,2205.0,14.12,14.27
1,92.87,2316.0,1.44,16.95
0,95.45,2353.0,11.29,14.67
0,97.97,1912.0,7.15,11.33
0,94.79,3013.0,17.38,-1.36
0,94.39,2086.0,0.0,19.01
0,91.63,2232.0,15.06,3.36
0,95.32,2181.0,14.51,8.07
0,92.24,2113.0,9.11,17.74
1,97.34,2263.0,15.17,11.36
0,87.98,1878.0,14.93,9.54
1,96.49,2154.0,6.64,16.49
0,97.93,2589.0,9.59,17.91
1,94.35,2660.0,4.26,19.93
0,91.33,2098.0,11.71,14.71
0,95.36,2378.0,4.56,15.99
1,97.32,2616.0,4.9,16.49
1,91.52,2172.0,12.74,2.17
0,95.38,2723.0,8.52,19.04
0,93.16,2329.0,11.08,17.13
0,97.76,2258.0,11.68,15.62
1,89.13,2026.0,1.41,16.26
0,95.16,2358.0,5.74,19.56
1,95.07,2131.0,1.83,12.55
0,96.44,2227.0,18.52,8.22
0,93.58,2315.0,1.75,9.66
0,95.21,2015.0,13.43,10.44
0,92.04,2023.0,2.96,18.02
0,93.61,2317.0,5.03,17.15
0,92.81,2269.0,6.59,18.66
0,91.82,2281.0,11.8,17.52
1,98.19,2200.0,17.76,6.18
0,92.97,2323.0,7.47,21.71
1,90.72,2268.0,3.91,21.12
0,94.65,2562.0,13.32,20.53
0,94.64,2431.0,8.89,20.02
0,94.16,2299.0,2.79,17.7
1,93.33,2100.0,3.4,15.95
0,92.02,1716.0,17.1,3.21
1,92.16,2449.0,12.48,18.15
0,93.96,2344.0,12.27,19.65
0,95.05,2292.0,14.26,16.76
1,95.35,1925.0,13.52,12.97
0,94.88,2275.0,17.88,7.73
0,93.86,2600.0,8.27,19.38
0,94.35,1999.0,7.14,4.44
0,92.26,2409.0,7.69,14.72
0,92.36,2179.0,5.6,18.16
1,95.71,2367.0,14.58,13.98
0,92.86,2482.0,0.0,20.77
1,93.02,2026.0,15.39,11.2
0,94.45,2262.0,7.01,15.02
1,97.45,2309.0,16.8,5.97
0,95.07,2159.0,9.82,16.01
1,96.85,2110.0,13.93,14.96
1,88.35,2084.0,2.85,13.86
0,94.24,2444.0,3.93,17.88
0,92.66,2339.0,11.67,10.76
0,96.51,2207.0,11.14,14.06
0,92.57,2235.0,3.71,19.17
0,95.39,2452.0,8.02,17.89
0,96.87,2350.0,7.34,19.12
0,87.58,1757.0,11.21,5.15
0,90.91,2238.0,16.46,12.53
0,91.85,1916.0,7.87,14.19
1,97.25,2053.0,12.33,15.0
1,96.66,2515.0,2.82,17.01
0,94.47,2413.0,10.58,17.66
0,91.84,1981.0,10.89,14.08
1,94.4,2260.0,12.4,15.24
0,93.06,2239.0,3.59,17.41
0,87.75,2361.0,-0.05,21.2
0,94.71,2613.0,4.19,12.05
0,90.65,1935.0,17.29,3.86
0,94.08,2041.0,4.12,11.58
1,93.13,2212.0,14.29,17.2
0,96.18,2179.0,14.23,13.93
1,94.42,2351.0,4.03,15.79
0,93.17,1850.0,9.25,12.79
1,97.2,2417.0,7.42,17.73
0,94.35,2240.0,6.57,16.41
0,92.39,1836.0,11.7,0.92
0,96.82,2257.0,13.21,16.06
1,97.84,2603.0,3.95,19.18
0,94.81,1482.0,10.45,13.87
0,96.65,2187.0,6.81,12.54
0,93.79,2251.0,16.44,9.44
0,94.42,2010.0,16.05,8.3
0,95.83,2299.0,2.64,14.26
0,94.23,2834.0,7.45,21.63
0,92.39,2652.0,-0.36,16.8
0,96.24,2260.0,13.54,14.15
0,93.12,2237.0,3.2,14.32
0,91.0,2157.0,16.1,4.76
1,93.52,2460.0,12.21,18.83
1,93.61,2219.0,5.44,17.35
0,97.33,2007.0,8.28,11.04
0,95.79,2466.0,7.61,18.15
0,95.46,2736.0,4.9,16.65
0,94.85,2328.0,8.91,17.62
1,94.48,2308.0,9.96,20.56
0,95.63,2368.0,3.13,16.09
0,84.92,1975.0,15.49,-1.05
0,96.19,2255.0,5.99,15.66
1,95.13,2094.0,16.07,9.73
0,99.13,2466.0,10.77,16.88
1,92.99,2120.0,16.54,6.58
0,92.55,1924.0,14.83,9.82
1,95.93,2195.0,15.2,13.42
0,95.74,2298.0,7.42,11.32
0,95.06,2043.0,17.13,13.47
0,93.56,2604.0,3.27,19.38
0,93.88,2553.0,11.45,17.05
1,98.24,2486.0,6.05,19.22
1,92.77,2333.0,11.46,18.82
0,93.08,2584.0,2.7,17.41
1,93.98,2262.0,16.02,16.59
0,93.0,2244.0,9.0,18.96
1,90.63,2103.0,6.98,16.59
0,94.89,2189.0,7.84,18.0
0,93.12,2348.0,6.42,16.2
0,92.77,2330.0,9.01,18.82
0,91.1,2055.0,14.92,5.9
1,97.57,2204.0,8.58,17.47
0,92.59,2184.0,-1.81,17.17
1,94.11,2322.0,7.84,17.89
1,89.6,1884.0,15.92,-1.33
0,93.43,2202.0,13.61,15.55
1,92.92,2224.0,6.97,19.14
0,93.28,2112.0,7.36,15.98
1,92.5,2167.0,15.6,11.37
1,93.73,1943.0,13.06,10.06
0,91.65,2525.0,2.68,18.81
0,95.75,2283.0,7.34,20.19
1,92.0,2347.0,13.62,14.32
1,95.45,2557.0,7.41,16.46
0,96.78,2533.0,3.87,19.67
0,95.53,2098.0,11.87,13.08
0,95.86,2064.0,9.73,15.62
0,95.26,2305.0,14.41,14.6
0,96.62,2364.0,10.14,16.51
1,92.68,2248.0,14.26,11.67
0,92.15,1982.0,7.01,14.55
1,92.17,1959.0,10.22,14.54
0,94.41,2381.0,2.0,18.65
1,93.17,2149.0,11.71,10.17
0,93.81,2095.0,18.05,7.75
1,89.32,2261.0,3.15,20.07
0,91.69,2064.0,11.23,8.81
0,86.99,1996.0,15.41,15.45
0,91.63,2276.0,6.72,17.7
0,90.94,2263.0,11.0,12.82
0,94.67,2081.0,6.63,13.75
0,97.55,2371.0,6.91,17.05
1,91.56,1972.0,5.3,13.18
0,96.54,2156.0,4.4,13.62
0,95.27,2472.0,9.8,16.57
0,92.3,2430.0,16.29,14.94
0,96.54,2196.0,6.94,16.54
0,91.95,2247.0,1.38,17.76
0,94.7,2178.0,10.43,14.42
1,92.09,1932.0,12.29,7.14
0,93.97,2091.0,10.36,14.81
1,96.27,2308.0,16.31,8.57
0,92.96,2095.0,7.54,11.61
0,95.85,2428.0,5.71,15.46
0,92.42,1988.0,0.85,17.99
1,93.45,2036.0,16.06,8.69
0,94.99,2121.0,7.77,16.55
0,91.47,1950.0,5.61,13.83
0,93.27,2078.0,9.73,17.64
0,93.68,2573.0,10.84,16.78
1,93.08,2255.0,13.04,14.1
1,95.34,2350.0,12.03,15.3
0,96.19,2301.0,10.84,13.17
0,98.16,2413.0,8.88,14.07
0,96.63,2135.0,14.17,13.66
0,95.21,2995.0,10.92,16.67
0,90.4,2155.0,-0.36,16.93
1,95.52,2194.0,16.48,5.7
0,88.55,2344.0,16.31,9.96
0,93.2,2049.0,9.11,16.95
0,91.61,2046.0,12.37,10.61
0,91.52,2349.0,22.18,2.89
0,92.87,1898.0,15.2,5.39
0,91.62,2278.0,8.25,19.38
0,95.37,2054.0,11.3,12.47
0,91.37,2188.0,5.32,16.15
0,96.34,2334.0,5.49,16.65
1,92.54,2058.0,10.61,12.48
1,91.55,2226.0,5.95,21.41
0,97.22,2289.0,7.48,17.8
1,90.26,1974.0,12.13,11.46
1,97.1,2500.0,14.74,12.92
0,92.35,1988.0,16.77,4.32
0,95.5,2279.0,4.77,18.22
0,95.74,2268.0,6.67,14.72
1,91.73,2107.0,12.91,5.02
1,92.51,2055.0,17.25,8.82
0,94.39,2410.0,4.35,18.69
0,95.19,2312.0,8.38,18.95
0,93.49,2051.0,8.92,14.71
1,95.92,2143.0,12.9,13.21
0,92.0,1979.0,16.11,5.52
0,94.25,2277.0,16.66,19.84
0,98.32,2576.0,5.28,19.48
0,97.06,2234.0,15.36,12.78
0,94.74,1873.0,15.31,10.18
0,90.2,2156.0,12.86,9.83
0,96.47,2448.0,14.21,9.04
0,93.81,2012.0,18.13,8.66
0,94.41,2280.0,17.14,10.44
0,94.67,2435.0,1.36,18.41
0,92.25,1955.0,15.39,-1.1
1,92.46,2342.0,10.23,5.4
0,90.93,1960.0,4.97,18.78
1,95.1,2239.0,16.34,14.14
0,91.73,2306.0,3.31,15.64
1,94.28,2372.0,2.85,18.82
1,92.42,1992.0,11.55,10.54
0,93.79,2304.0,16.21,14.81
0,91.39,1897.0,15.4,9.01
0,94.53,2524.0,8.84,9.71
0,92.29,2378.0,5.7,21.2
0,96.3,2451.0,8.24,17.78
0,94.51,2279.0,10.35,17.9
0,98.17,1995.0,13.48,11.12
0,95.78,2057.0,6.84,14.01
0,94.84,2349.0,7.96,17.06
0,96.63,2368.0,11.81,13.94
1,93.28,2273.0,7.93,16.11
0,92.1,2081.0,3.86,15.04
0,94.52,2201.0,0.55,18.48
1,96.31,2183.0,20.14,12.1
1,91.16,2034.0,5.1,16.61
1,94.82,2454.0,6.16,18.65
0,89.96,2294.0,0.13,16.38
1,91.88,2201.0,3.73,17.26
0,94.09,2446.0,2.98,19.66
0,94.78,2144.0,10.71,17.72
1,88.42,1767.0,13.69,11.34
0,95.92,1960.0,6.99,14.82
1,96.27,2292.0,0.82,15.57
1,96.92,2205.0,4.86,19.24
1,90.85,2006.0,16.6,8.65
1,91.03,1942.0,10.31,14.55
0,92.52,2243.0,7.5,16.12
1,93.19,2211.0,14.52,9.64
0,96.83,2320.0,9.92,15.42
0,92.86,2035.0,12.92,16.78
0,95.28,2149.0,2.56,18.19
0,96.83,2136.0,15.37,8.87
1,93.24,2098.0,11.77,12.7
0,94.45,2076.0,14.14,17.18
0,93.59,2124.0,12.63,15.56
0,94.18,2060.0,5.83,19.51
0,92.85,2391.0,4.76,17.71
1,92.29,2110.0,12.31,13.29
1,94.73,2123.0,15.04,9.36
0,93.43,2501.0,0.98,16.94
0,94.18,2335.0,4.62,17.28
0,92.99,2088.0,11.43,10.85
0,97.53,2403.0,4.69,15.8
0,93.99,2400.0,12.18,18.16
0,93.18,2254.0,7.91,16.11
0,94.61,2265.0,18.04,3.44
0,92.87,2179.0,8.33,18.13
0,91.67,2302.0,3.49,19.53
0,95.51,2195.0,7.01,9.72
0,93.5,2422.0,2.33,16.18
0,93.72,2019.0,9.96,14.36
0,94.22,2132.0,8.22,16.03
0,94.78,2625.0,7.08,18.31
0,98.47,2650.0,5.04,19.51
0,92.93,2255.0,12.15,16.36
0,96.79,2379.0,10.06,20.21
0,90.94,2084.0,6.04,13.23
1,92.63,2004.0,17.15,12.61
0,93.13,2010.0,5.03,17.3
0,97.08,2438.0,8.99,18.34
0,97.67,2361.0,4.47,17.71
1,95.32,2424.0,7.14,15.94
0,95.54,2272.0,5.88,15.8
0,94.39,1998.0,16.77,5.92
0,94.13,2328.0,3.87,16.73
0,95.4,2462.0,9.76,13.46
0,94.05,2245.0,13.31,17.05
1,98.4,2476.0,10.8,19.64
0,98.06,2061.0,14.97,13.2
0,96.82,2083.0,4.81,16.28
0,92.24,2150.0,10.29,14.53
0,93.67,2465.0,17.53,7.24
0,93.16,2463.0,5.02,15.26
0,92.52,1935.0,7.77,13.07
1,93.26,2099.0,10.44,19.55
0,94.99,2472.0,0.92,15.74
0,90.32,2206.0,12.94,15.04
0,92.17,2125.0,7.75,17.69
0,94.27,2200.0,13.03,9.31
0,95.91,2168.0,11.93,14.72
0,91.85,2210.0,12.96,12.59
0,92.88,1987.0,16.0,6.8
0,89.27,2044.0,14.99,7.04
1,99.38,2367.0,1.24,17.72
1,93.56,2154.0,3.03,17.26
0,97.0,2574.0,2.31,18.37
1,93.65,1995.0,18.31,4.91
0,95.46,2003.0,9.97,12.62
1,93.94,2371.0,14.54,13.37
1,96.87,2151.0,16.82,3.77
0,94.86,2257.0,13.46,15.01
1,91.74,2039.0,9.18,11.59
0,93.23,2045.0,4.75,18.53
0,96.54,2407.0,7.41,16.62
1,93.25,2220.0,7.73,14.99
0,94.44,2697.0,17.53,13.55
0,96.14,2416.0,0.23,12.25
0,95.28,2268.0,11.36,19.42
0,85.19,1742.0,15.26,7.89
0,97.73,2376.0,7.08,17.19
0,92.25,2159.0,16.31,16.12
0,94.25,2067.0,1.88,17.85
0,88.84,2164.0,16.1,9.3
1,88.54,1750.0,12.6,8.48
0,92.13,2233.0,17.7,2.13
0,92.96,2328.0,3.39,17.63
0,93.39,2178.0,13.38,12.06
0,95.17,2256.0,12.82,13.06
0,96.44,2353.0,0.87,20.07
0,93.94,1965.0,5.59,12.31
0,94.11,2500.0,6.57,15.7
1,95.28,2607.0,-1.03,8.5
0,91.58,2189.0,14.74,5.95
1,93.14,1997.0,9.24,13.92
0,94.03,2346.0,7.62,19.94
1,90.11,2229.0,1.34,17.52
0,94.4,2074.0,17.82,7.71
0,98.85,2472.0,4.78,17.75
0,96.47,2553.0,7.78,14.1
0,97.35,2267.0,9.96,13.14
1,97.09,2460.0,11.83,17.46
1,94.24,1997.0,17.09,6.45
0,92.2,2291.0,8.99,12.94
0,91.04,2425.0,10.54,13.0
0,89.47,2234.0,11.12,13.13
0,91.76,2212.0,4.31,17.41
0,97.53,2590.0,11.79,17.77
0,92.36,1979.0,14.66,4.75
1,94.6,2165.0,12.08,13.75
0,94.6,2834.0,7.39,23.42
1,93.84,2491.0,1.44,16.72
0,95.78,2643.0,7.15,17.83
0,94.51,2214.0,20.2,7.28
1,96.87,2169.0,1.33,12.61
1,94.28,2066.0,-0.87,18.39
1,94.43,2168.0,12.51,12.36
0,92.72,2113.0,12.72,17.32
0,90.48,2209.0,5.86,17.9
0,96.53,2035.0,6.65,14.71
0,92.56,2336.0,5.26,22.3
1,92.0,1978.0,12.79,10.75
0,92.23,2157.0,7.16,18.65
0,93.22,2638.0,16.09,13.67
1,92.72,1984.0,16.34,6.01
0,95.89,2572.0,5.97,18.54
1,94.36,2280.0,13.15,13.72
1,95.13,2089.0,2.08,17.77
0,98.17,2338.0,9.0,17.9
1,92.66,2183.0,14.79,3.38
0,93.48,2237.0,11.81,13.12
0,92.96,2136.0,8.58,14.73
1,96.85,2101.0,7.56,16.13
0,92.24,2292.0,3.41,19.14
0,92.41,2635.0,1.86,15.77
0,94.85,2106.0,6.2,14.75
1,94.75,2127.0,6.9,18.5
0,95.14,2226.0,16.42,5.45
0,94.88,2245.0,10.87,19.86
0,94.03,2399.0,9.64,17.32
0,90.85,2301.0,10.69,18.63
0,92.85,2041.0,16.05,5.51
0,92.5,2356.0,13.54,13.38
0,96.09,2329.0,17.09,2.51
0,93.87,1985.0,12.2,15.08
0,96.1,2465.0,1.84,18.06
0,95.7,2373.0,17.5,5.97
1,94.72,2354.0,10.58,13.86
0,95.83,2155.0,10.73,10.37
0,97.4,2219.0,4.86,18.95
0,88.92,2084.0,8.86,13.64
0,91.4,2188.0,8.3,14.29
0,93.09,2507.0,11.48,18.57
0,95.19,2122.0,17.07,11.64
0,94.11,2006.0,13.63,13.54
0,93.65,2393.0,8.22,16.54
1,94.44,2308.0,14.43,13.48
0,95.65,2089.0,5.41,13.98
0,91.64,1969.0,16.03,5.51
0,95.73,2500.0,6.6,18.31
0,93.45,2250.0,2.33,17.26
0,94.82,2418.0,6.49,17.85
1,95.22,2245.0,-3.31,9.75
0,87.58,2226.0,3.81,18.99
0,93.16,2212.0,11.01,8.47
1,93.17,2349.0,10.61,15.89
0,96.01,2527.0,8.34,17.89
1,93.39,2326.0,4.09,18.19
0,93.75,2401.0,6.79,18.96
1,97.79,2259.0,19.06,13.74
0,96.45,2107.0,7.97,16.68
0,91.08,2151.0,5.97,17.7
0,94.42,1999.0,18.18,9.0
1,93.91,2194.0,3.75,19.35
0,96.31,2138.0,13.39,10.44
1,94.11,2140.0,14.69,14.15
0,95.91,2429.0,12.78,12.26
0,93.49,2403.0,2.87,19.3
0,90.32,2209.0,11.42,17.4
0,96.8,2402.0,3.14,15.53
0,92.12,2110.0,16.04,9.2
0,94.29,2244.0,7.22,14.03
0,93.97,2413.0,1.02,13.79
0,93.54,2215.0,4.22,20.78
0,96.34,2562.0,16.77,9.27
1,96.1,2399.0,8.14,19.9
0,94.73,2464.0,15.8,8.57
0,99.32,2436.0,19.72,8.23
1,89.49,2201.0,13.16,10.75
0,92.15,2432.0,13.23,16.22
0,93.86,2112.0,8.96,13.96
0,94.58,2004.0,17.96,4.36
0,94.52,2434.0,1.86,18.47
0,97.59,2222.0,5.49,19.75
1,89.02,2074.0,13.1,14.46
0,89.49,1995.0,1.64,16.08
0,94.78,2048.0,6.8,13.65
0,92.94,2192.0,12.71,13.72
0,95.66,2343.0,12.73,11.61
1,93.72,2103.0,10.19,17.81
0,93.04,2307.0,13.46,11.95
0,93.64,1957.0,7.84,12.32
1,90.51,2003.0,17.97,9.33
0,94.84,2284.0,16.41,12.79
1,94.97,1863.0,17.59,3.43
1,96.68,2397.0,16.04,10.25
0,92.44,2029.0,17.24,4.72
1,97.95,2459.0,2.0,18.27
1,92.99,2155.0,15.06,12.61
0,93.41,2236.0,8.25,19.41
0,96.78,2494.0,10.57,21.34
1,96.77,2547.0,9.93,5.76
0,97.66,2347.0,9.03,19.53
1,89.0,2313.0,6.15,17.41
0,99.13,2319.0,14.68,12.65
0,97.46,2085.0,16.76,6.32
0,89.72,1906.0,11.62,14.35
0,92.58,2179.0,6.63,16.68
0,97.1,2246.0,18.68,5.67
0,94.44,2381.0,12.23,18.84
0,86.67,1797.0,14.0,9.45
0,95.45,2319.0,13.03,12.21
1,94.44,2333.0,6.23,20.94
0,93.12,2343.0,0.05,17.12
0,91.02,2347.0,3.53,19.99
0,94.83,1893.0,11.04,15.36
0,97.25,2399.0,8.04,16.03
0,96.63,2339.0,7.27,15.71
1,95.94,2430.0,8.19,14.72
0,96.04,2518.0,9.63,14.58
0,90.18,1843.0,18.1,8.49
1,87.69,2250.0,7.21,20.32
0,96.41,2300.0,11.27,13.8
0,97.73,2140.0,7.16,13.32
0,93.57,2336.0,12.5,15.05
0,95.33,2443.0,-2.16,18.94
0,93.67,1954.0,17.88,7.78
0,91.44,2219.0,2.88,20.51
0,99.17,2584.0,2.69,19.34
0,95.1,2270.0,9.51,15.42
0,91.2,2199.0,12.26,10.79
0,99.26,2313.0,15.55,12.7
1,91.04,2267.0,12.76,11.65
0,92.51,2282.0,5.56,12.22
1,93.21,2348.0,8.74,19.47
0,94.68,2429.0,2.15,19.63
0,89.83,2432.0,3.47,22.79
0,95.57,2253.0,15.69,3.26
0,93.46,2126.0,15.93,11.38
1,96.05,2138.0,10.24,11.38
0,95.91,2293.0,16.9,7.11
1,93.02,2383.0,4.19,18.17
0,93.62,2470.0,8.31,17.36
0,90.52,2470.0,1.37,23.3
0,93.99,2415.0,3.52,20.6
0,94.15,2227.0,12.44,14.36
0,94.48,2310.0,11.76,13.4
0,92.81,1906.0,13.74,10.67
0,91.68,2287.0,1.03,14.94
1,87.22,2115.0,16.59,6.96
1,98.07,2608.0,4.08,19.48
1,92.21,1944.0,14.41,8.11
0,94.91,2248.0,15.15,13.24
0,96.93,2179.0,14.02,12.01
0,93.74,2144.0,10.53,18.55
0,97.78,2490.0,4.55,19.94
0,89.21,2324.0,-0.19,17.48
0,93.11,1926.0,4.72,12.82
0,95.85,2377.0,4.95,19.82
1,94.52,2363.0,2.79,17.95
1,92.69,2322.0,8.76,16.51
0,94.84,2540.0,-0.09,17.32
1,92.19,2178.0,9.89,17.73
0,94.39,2591.0,2.42,12.4
0,94.21,2092.0,11.74,8.37
1,91.98,2456.0,18.46,9.07
1,91.74,2070.0,1.06,16.02
0,95.81,2358.0,8.73,15.96
0,91.75,2258.0,9.64,9.07
0,93.68,2516.0,-1.76,5.5
0,94.78,1929.0,8.42,13.21
0,91.59,2212.0,7.65,18.04
1,93.61,2022.0,8.18,12.4
0,93.03,2224.0,16.24,12.61
0,96.2,2330.0,10.62,16.65
1,95.09,1783.0,10.74,15.05
0,94.89,2577.0,4.15,16.59
0,92.94,2444.0,-3.01,6.41
1,85.91,1965.0,18.74,4.7
0,95.59,2306.0,2.99,15.7
0,98.25,2161.0,12.02,13.1
1,91.76,1941.0,15.69,11.58
0,89.67,2319.0,4.08,18.75
0,96.2,2388.0,6.14,17.7
0,96.11,2984.0,5.27,18.32
1,94.07,1949.0,15.67,9.85
0,96.09,2260.0,12.88,4.9
0,96.23,2117.0,13.57,11.11
0,95.98,2310.0,11.9,13.86
0,96.36,2333.0,18.05,7.48
0,90.23,2515.0,6.05,22.76
1,95.72,2517.0,13.39,18.03
1,94.34,2042.0,13.32,14.55
0,94.78,2308.0,7.96,17.32
1,95.04,2421.0,14.52,13.51
0,94.47,2314.0,3.26,18.34
0,92.39,1852.0,9.93,16.64
1,94.19,2147.0,14.98,13.15
0,92.84,1867.0,14.87,4.34
1,87.78,1857.0,15.63,10.03
1,92.57,2195.0,1.21,18.6
0,95.2,2492.0,1.05,17.31
0,97.06,2414.0,18.29,10.04
0,96.96,2570.0,5.31,17.15
0,93.27,2168.0,0.3,12.6
1,94.49,2222.0,9.91,15.74
1,94.5,1982.0,8.93,15.11
0,89.19,1842.0,16.5,-0.48
0,95.56,2028.0,13.84,14.5
0,94.92,2286.0,16.49,9.97
1,88.46,2042.0,15.46,7.26
1,93.17,2239.0,2.95,17.69
1,91.45,2067.0,12.61,-0.87
1,96.27,2556.0,6.92,19.13
1,91.85,2378.0,15.84,9.77
0,93.15,2560.0,8.11,19.07
0,93.6,1870.0,11.47,10.03
0,93.09,2347.0,0.94,11.5
0,96.95,2335.0,6.46,18.79
0,92.37,2117.0,13.43,6.86
0,93.01,1894.0,9.83,12.77
0,88.33,1917.0,17.61,8.31
0,92.87,2466.0,8.96,16.43
0,96.97,2094.0,15.95,11.52
